timestamp,step,turn,status,board,action,opp_model
17:46:58.824883,22,white,THINKING,"[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 1, 1, 0, 0, 0], [1, 1, -1, 1, 1, 0, 0, 0], [0, 1, -1, -1, 1, 0, 0, 0], [0, -1, -1, -1, 1, -1, 0, 0], [-1, 0, 1, 0, 1, -1, 0, 0], [0, 0, 0, 1, 1, -1, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0]]",,"[0.0, 0.0, 0.0, 0.06853060658442221, 0.07434084525842745, 0.08511470371923896, 0.11109222062200107, 0.6609216238159101]"
17:46:58.945909,22,white,MOVED,"[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 1, 1, 0, 0, 0], [1, 1, -1, 1, 1, 0, 0, 0], [0, 1, -1, 1, 1, 0, 0, 0], [0, -1, 1, 1, 1, -1, 0, 0], [-1, 0, 1, 1, 1, -1, 0, 0], [0, 0, 0, 1, 1, -1, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0]]","[3, 5]","[0.0, 0.0, 0.0, 0.06853060658442221, 0.07434084525842745, 0.08511470371923896, 0.11109222062200107, 0.6609216238159101]"
17:47:01.094217,23,black,MOVED,"[[0, 0, 0, 0, 0, -1, 0, 0], [0, 0, 1, 1, -1, 0, 0, 0], [1, 1, -1, -1, 1, 0, 0, 0], [0, 1, -1, 1, 1, 0, 0, 0], [0, -1, 1, 1, 1, -1, 0, 0], [-1, 0, 1, 1, 1, -1, 0, 0], [0, 0, 0, 1, 1, -1, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0]]","[0, 5]","[0.0, 0.0, 0.0, 0.06853060658442221, 0.07434084525842745, 0.08511470371923896, 0.11109222062200107, 0.6609216238159101]"
17:47:01.095216,24,white,THINKING,"[[0, 0, 0, 0, 0, -1, 0, 0], [0, 0, 1, 1, -1, 0, 0, 0], [1, 1, -1, -1, 1, 0, 0, 0], [0, 1, -1, 1, 1, 0, 0, 0], [0, -1, 1, 1, 1, -1, 0, 0], [-1, 0, 1, 1, 1, -1, 0, 0], [0, 0, 0, 1, 1, -1, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0]]",,"[0.0, 0.0, 0.0, 0.06853060658442221, 0.07434084525842745, 0.08511470371923896, 0.11109222062200107, 0.6609216238159101]"
17:47:01.231205,24,white,MOVED,"[[0, 0, 0, 0, 0, -1, 0, 0], [0, 0, 1, 1, -1, 0, 0, 0], [1, 1, -1, -1, 1, 0, 0, 0], [0, 1, -1, 1, 1, 0, 0, 0], [0, -1, 1, 1, 1, 1, 0, 0], [-1, 0, 1, 1, 1, 1, 1, 0], [0, 0, 0, 1, 1, 1, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0]]","[6, 5]","[0.0, 0.0, 0.0, 0.06853060658442221, 0.07434084525842745, 0.08511470371923896, 0.11109222062200107, 0.6609216238159101]"
17:47:06.387542,25,black,MOVED,"[[0, 0, 0, 0, 0, -1, 0, 0], [0, 0, 1, 1, -1, 0, 0, 0], [1, 1, -1, -1, 1, 0, 0, 0], [0, 1, -1, -1, -1, -1, 0, 0], [0, -1, 1, 1, 1, 1, 0, 0], [-1, 0, 1, 1, 1, 1, 1, 0], [0, 0, 0, 1, 1, 1, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0]]","[3, 5]","[0.0, 0.0, 0.0, 0.06853060658442221, 0.07434084525842745, 0.08511470371923896, 0.11109222062200107, 0.6609216238159101]"
17:47:06.390095,26,white,THINKING,"[[0, 0, 0, 0, 0, -1, 0, 0], [0, 0, 1, 1, -1, 0, 0, 0], [1, 1, -1, -1, 1, 0, 0, 0], [0, 1, -1, -1, -1, -1, 0, 0], [0, -1, 1, 1, 1, 1, 0, 0], [-1, 0, 1, 1, 1, 1, 1, 0], [0, 0, 0, 1, 1, 1, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0]]",,"[0.0, 0.0, 0.0, 0.06853060658442221, 0.07434084525842745, 0.08511470371923896, 0.11109222062200107, 0.6609216238159101]"
17:47:06.501487,26,white,MOVED,"[[0, 0, 0, 0, 0, -1, 0, 0], [0, 0, 1, 1, -1, 0, 0, 0], [1, 1, -1, -1, 1, 1, 0, 0], [0, 1, -1, -1, 1, 1, 0, 0], [0, -1, 1, 1, 1, 1, 0, 0], [-1, 0, 1, 1, 1, 1, 1, 0], [0, 0, 0, 1, 1, 1, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0]]","[5, 2]","[0.0, 0.0, 0.0, 0.06853060658442221, 0.07434084525842745, 0.08511470371923896, 0.11109222062200107, 0.6609216238159101]"
17:47:08.649074,27,black,MOVED,"[[0, 0, 0, 0, 0, -1, 0, 0], [0, 0, 1, 1, -1, 0, 0, 0], [1, 1, -1, -1, 1, 1, 0, 0], [0, 1, -1, -1, 1, 1, 0, 0], [0, -1, -1, -1, -1, -1, -1, 0], [-1, 0, 1, 1, 1, 1, 1, 0], [0, 0, 0, 1, 1, 1, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0]]","[4, 6]","[0.0, 0.0, 0.0, 0.06853060658442221, 0.07434084525842745, 0.08511470371923896, 0.11109222062200107, 0.6609216238159101]"
17:47:08.649074,28,white,THINKING,"[[0, 0, 0, 0, 0, -1, 0, 0], [0, 0, 1, 1, -1, 0, 0, 0], [1, 1, -1, -1, 1, 1, 0, 0], [0, 1, -1, -1, 1, 1, 0, 0], [0, -1, -1, -1, -1, -1, -1, 0], [-1, 0, 1, 1, 1, 1, 1, 0], [0, 0, 0, 1, 1, 1, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0]]",,"[0.0, 0.0, 0.0, 0.06853060658442221, 0.07434084525842745, 0.08511470371923896, 0.11109222062200107, 0.6609216238159101]"
17:47:08.768366,28,white,MOVED,"[[0, 0, 0, 1, 0, -1, 0, 0], [0, 0, 1, 1, 1, 0, 0, 0], [1, 1, -1, -1, 1, 1, 0, 0], [0, 1, -1, -1, 1, 1, 0, 0], [0, -1, -1, -1, -1, -1, -1, 0], [-1, 0, 1, 1, 1, 1, 1, 0], [0, 0, 0, 1, 1, 1, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0]]","[3, 0]","[0.0, 0.0, 0.0, 0.06853060658442221, 0.07434084525842745, 0.08511470371923896, 0.11109222062200107, 0.6609216238159101]"
